OBJECTID,NAME,ADDRESS,FEAT_TYPE,SUB_TYPE,VANITY_NAME,SECONDARY_NAME,BLDG,PARENT_NAME,PARENT_TYPE,ACREAGE,PARENT_ACREAGE,Shape__Area,Shape__Length
3962,52nd St Playground,1330 N 52ND ST,Playground,,,,N,,,0.12731322,2839.62372184,5545.74176025391,298.763437754497
3963,Somerton Station Plaza,13625-49 PHILMONT AVE,Shopping Center Ground,Parking Lot,,,N,Somerton Station Plaza,Shopping Center Ground,0.70878903,1.01955497,30874.7387084961,1528.37238546106
3964,Deni Playground,1381 RUAN ST,Playground,,,,N,Deni Playground,Playground,3.53727749,3.54557844,154083.198974609,1811.44306054869
3965,Northwest Equestrian Facility,140 NORTHWESTERN AVE,Equestrian Facility,,,,N,Wissahickon Valley Park,Park,5.92949365,2053.93558733,258287.619445801,4264.98083983654
3966,Palmer Burial Ground,1400-02 E MONTGOMERY AVE,Cemetery,,,,N,Palmer Burial Ground,Cemetery,3.24715697,3.26042025,141445.59173584,1670.18478029806
3967,Byrne Golf Course Clubhouse,9550 LEON ST,Golf Course,,,,Y,John F Byrne Golf Course,Golf Course,0.19537641,86.07332377,8510.56243896484,396.232572571281
3968,31st & York Basketball Court,2400-06 N 31ST ST,Playground,,,,N,,,0.17825809,2839.62372184,7764.89141845703,373.799071207611
3969,Mount Moriah Cemetery,1801 CEMETERY AVE,Cemetery,,,,N,Mount Moriah Cemetery,Cemetery,77.93237459,78.04419866,3394720.94616699,9597.8915298075
3970,Wilmot Park Playground,1801 MEADOW ST,Playground,,,,N,,,0.42399141,2839.62372184,18468.9919433594,601.792446592522
3971,Glenwood Green Acres,1801 W GLENWOOD AVE,Garden,,,,N,Glenwood Green Acres,Garden,3.16353108,3.17399604,137802.897521973,1850.77057513224
3972,Boys And Girls Club,1801 W HUNTING PARK AVE,Playground,,,,N,Boys And Girls Club,Playground,3.18911393,3.21712252,138917.247375488,1506.56548293827
3973,Winston Park,181-85 E WILLOW GROVE AVE,Park,,,,N,,,1.02039663,2839.62372184,44448.2994384766,1516.24969385971
3974,Malcolm X Memorial Park,5100 PINE ST,Park,,,,N,Malcolm X Memorial Park,Park,6.24516032,6.29782131,272038.166870117,2327.45015011334
3975,Freedom Square,5101-27 GERMANTOWN AVE,Shopping Center Ground,Parking Lot,,,N,Freedom Square,Shopping Center Ground,1.28570037,1.84712408,56004.8837890625,1656.44118549318
3976,La Noce Park,5119 ROCHELLE AVE,Park,,,,N,,,0.53724371,2839.62372184,23402.2423095703,630.406592118379
3977,Gilbert Stuart Park,5132 GERMANTOWN AVE,Park,,,,N,,,0.27934522,2839.62372184,12168.2288818359,438.057786960242
3978,St Martins Golf Court,515 W HARTWELL LN,Golf Course,,,,N,St Martins Golf Court,Golf Course,46.69912623,47.08335959,2034206.06518555,10198.0702125387
3979,Garland and Bingham Playground,5153 E TABOR RD,Playground,,,,N,,,7.64231687,2839.62372184,332897.990905762,2855.881293807
3980,Mantua Community Garden,520 N 34TH ST,Garden,,,,N,,,0.15377159,2839.62372184,6698.26385498047,328.069996664172
3981,Philadelphia Voting Registration,520 N CHRIS COLUMBUS BLVD,Municipal Building,,,,N,,,0.53077101,2839.62372184,23120.2927856445,608.30710931663
3982,Trinity Lutheran Church Cemetery,5300 GERMANTOWN AVE,Cemetery,,,,N,Trinity Lutheran Church Cemetery,Cemetery,0.80712253,0.86558186,35158.1168212891,1250.72438426764
3983,Shevchenko Park,5301 N BROAD ST,Park,,,,N,,,0.46871927,2839.62372184,20417.3165893555,2410.36045774827
3984,Northern Home for Children,5301 RIDGE AVE,Community Center,Campus,,,N,Northern Home for Children,Community Center,5.09176523,5.93947918,221796.490478516,5239.52821708635
3985,Shopping Center,5361-91 CHEW AVE,Shopping Center Ground,Parking Lot,,,N,Shopping Center,Shopping Center Ground,6.17176548,236.78057599,268841.039611816,4941.78046011556
3986,St Joseph's University,5700-30 CITY AVE,University/College Ground,Campus,,,N,St Joseph's University,University/College Ground,44.11172897,58.79416727,1921499.3157959,39419.3503984688
3987,Water Tower Recreation Center,209-99 E HARTWELL LN,Playground,,,,N,Water Tower Recreation Center,Playground,8.95034966,9.27573145,389875.643981934,4951.4639122776
3988,Pier 9 - Warehouse,21 N CHRIS COLUMBUS BLVD,Pier,,,,N,Pier 9 - Warehouse,Pier,0.23702008,1.52701723,10324.5531005859,2165.47339822197
3989,Norris Square,2100-60 N HOWARD ST,Park,,,,N,,,6.40066661,2839.62372184,278811.922363281,2069.72585785607
3990,Poquessing Creek Park,3601 ACADEMY RD,Park,,,,N,Poquessing Creek Park,Park,187.80392574,187.80392574,8180704.34466553,60223.7514306727
3991,Target Center,1901 S WATER ST,Shopping Center Ground,Parking Lot,,,N,Target Center,Shopping Center Ground,3.17097262,14.45799235,138127.015136719,2462.93756336322
3992,Penn's Landing,1 S CHRIS COLUMBUS BLVD,Park,,,,N,Penn's Landing,Park,6.48019446,9.62234659,282276.165100098,5966.89010870472
3993,Edward J. McBride Sports Complex,100-52 MOORE ST,Playground,,,,N,Edward J. McBride Sports Complex,Playground,1.21542663,1.54506272,52943.7721557617,1161.26881118383
3994,Mallery Playground,100-70 E JOHNSON ST,Playground,,,,N,Mallery Playground,Playground,3.09365375,3.3160295,134759.07244873,2118.83147817702
3995,Rumph Playground,100-70 E JOHNSON ST,Playground,,,,N,,,0.3639856,2839.62372184,15855.1317749023,3136.15599936255
3996,Olney Field,100 E DUNCANNON AVE,Playground,,,,N,Olney Field,Playground,7.58431912,7.6403484,330371.562805176,2604.05700494248
3997,Amos Recreation Center,1817-59 N 16TH ST,Playground,,,,N,Amos Recreation Center,Playground,0.54561908,1.06784713,23767.0720825195,1383.89494845686
3998,The Spring Gardens Community Garden,1817 WALLACE ST,Garden,,,,N,,,1.64794584,2839.62372184,71784.2337646484,1153.21823856791
3999,Towey Playground,1832-50 N HOWARD ST,Playground,,,,N,Towey Playground,Playground,1.23852273,1.4526702,53949.8348388672,1394.87936854087
4000,A Child's Inspiration Wildlife Discovery Garden,1848 SEPVIVA ST,Park,,,,N,,,0.02799768,2839.62372184,1219.57421875,150.099788105037
4001,Adath Jeshurun Cemetery,1893 BRIDGE ST,Cemetery,,,,N,Adath Jeshurun Cemetery,Cemetery,11.18521489,11.22842221,487226.059631348,3670.34576046285
4002,Venice Island Performing Arts & Recreation Center,19 LOCK ST,Cultural,Park,,,N,Venice Island Performing Arts & Recreation Center,Cultural,4.12331836,4.5407967,179610.930847168,3592.45485071238
4003,Shopping Center,2701 CASTOR AVE,Shopping Center Ground,Parking Lot,,,N,Shopping Center,Shopping Center Ground,6.6479675,236.78057599,289584.356628418,4450.93511704553
4004,Liberty Eye Surgical Center,9122-42 BLUE GRASS RD,Health Center,,,,Y,,,0.38244758,2839.62372184,16659.3500366211,786.46916617511
4005,Cobbs Creek Golf Course Maintenance Building,7400 LANSDOWNE AVE,Golf Course,,,,Y,Cobbs Creek Park,Park,0.09313186,852.94688814,4056.80749511719,288.404579142949
4006,Cobbs Creek Golf Course Pro Shop And Grill Building,7400 LANSDOWNE AVE,Golf Course,,,,Y,Cobbs Creek Park,Park,0.13025002,852.94688814,5673.66821289063,338.017273788305
4007,Cobbs Creek Golf Course Shelter 2,7800 CITY AVE,Golf Course,,,,Y,Cobbs Creek Park,Park,0.00957074,852.94688814,416.89990234375,83.87511575986
4008,Police IMPACT ,7800 DUNGAN RD,Police Station,,,,Y,,,0.3147884,2839.62372184,13712.1274414063,574.934205755928
4009,Police Internal Affairs,7790 DUNGAN RD,Police Station,,,,Y,,,0.49450762,2839.62372184,21540.6658935547,627.533516666762
4010,Rhawnhurst ES,7809 CASTOR AVE,School,Elementary School,,,Y,,,1.07286163,2839.62372184,46733.6662597656,1985.42911600305
4011,Ridge Avenue United Methodist Church,7811-17 RIDGE AVE,House of Worship,,,,Y,,,0.18241857,2839.62372184,7946.12097167969,473.251470980648
4012,Newhall Park,5322-34 NEWHALL ST,Park,,,,N,,,0.1400971,2839.62372184,6102.60498046875,327.398620488665
4013,Wissahickon Playground,301 W QUEEN LN,Playground,,,,N,,,1.68712853,2839.62372184,73491.0247192383,1114.1459375844
4014,Clarkson Park,5401-55 N BROAD ST,Park,,,,N,,,0.719127,2839.62372184,31325.0438842773,3807.4331441677
4015,Clarkson/Shevchenko Park,5401-55 N BROAD ST,Park,,,,N,,,2.18850507,2839.62372184,95330.899597168,2964.40947414971
4016,St. Luke's Episcopal Church Cemetery,5419 GERMANTOWN AVE,Cemetery,,,,N,,,0.85986858,2839.62372184,37455.725769043,1106.21067588527
4017,Cloverly Park,5425 WISSAHICKON AVE,Park,,,,N,,,2.55845382,2839.62372184,111445.802612305,1335.14023655023
4018,Triangle Park,5425R-65 UPLAND WAY,Park,,,,N,Triangle Park,Park,0.61977292,0.6256248,26997.2006835938,862.512475657165
4019,Nichols Park,5430-46 RACE ST,Park,,,,N,Nichols Park,Park,0.89349984,0.90704508,38920.6987915039,919.423937869147
4020,Greenmount Cemetery,340 E COURTLAND ST,Cemetery,,,,N,Greenmount Cemetery,Cemetery,73.25523709,73.38096261,3190985.05584717,10131.9622725095
4021,Murphy Recreation Center,300 SHUNK ST,Playground,,,,N,Murphy Recreation Center,Playground,4.44178498,4.96719126,193483.378662109,2781.64770462857
4022,Jefferson Square,300 WASHINGTON AVE,Park,,,,N,,,0.50909562,2839.62372184,22176.1078491211,2893.8290950406
4023,Jefferson Square Park,300 WASHINGTON AVE,Park,,,,N,,,2.62874075,2839.62372184,114507.488830566,1392.24647657674
4024,Stokely Playground,3000 EDGEMONT ST,Playground,,,,N,Stokely Playground,Playground,0.83307021,0.84941803,36288.3773193359,875.193163181625
4025,Button Historic House,,Historic Landmark,Building,,,Y,East Fairmount Park,Park,0.05791482,648.92993232,2522.75970458984,236.100716921353
4026,Wells Fargo Center,3601 S BROAD ST,Sports Complex,,,,Y,South Philadelphia Sports Complex,Sports Complex,5.39165128,224.82939889,234859.390380859,2233.46859847317
4027,Olney Recreation Center,100 E GODFREY AVE,Playground,,,,N,Olney Recreation Center,Playground,13.15909071,13.62258658,573207.63104248,4229.50782883336
4028,United Cerebral Palsy,102 E MERMAID LN,Community Center,Campus,,,N,United Cerebral Palsy,Community Center,3.63367646,5.71674203,158282.278320313,4147.30747917228
4029,Morris Arboretum of the University of Pennsylvania,9600 STENTON AVE,Park,Arboretum,,,N,Morris Arboretum of the University of Pennsylvania,Park,89.2426056,89.94354982,3887392.54156494,14146.6188756595
4030,Sumac & Rochelle War Memorial,106 SUMAC ST,Memorial,,,,N,,,0.12968343,2839.62372184,5648.98736572266,360.620038256835
